Case ID,Data Category,Data Type,file_ids,file_names,num_file_id,num_files
TCGA-06-0165normal,Simple Nucleotide Variation,Masked Somatic Mutation,91ee23aa-0f1d-4acd-95cc-2961a90701f1,2c0702e4-dcf3-46ed-845c-bed397c884a3.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0166normal,Copy Number Variation,Gene Level Copy Number,"55c55a43-9c21-4d94-8207-dba0b66947c5,a7c29e95-54ea-46dc-b2a9-88e08eb1384f,dc94bf38-8e3b-4f86-93e4-883d04a63113","TCGA-GBM.07bfa45c-e66e-4deb-aedd-007278b4c7f4.gene_level_copy_number.v36.tsv,TCGA-GBM.4e64d6ef-5e48-48fc-9f2a-8c3b578dc348.gene_level_copy_number.v36.tsv,TCGA-GBM.4e64d6ef-5e48-48fc-9f2a-8c3b578dc348.ascat3.gene_level_copy_number.v36.tsv",3,3
TCGA-06-0166normal,Simple Nucleotide Variation,Masked Somatic Mutation,26511721-713f-4f7d-bcf2-0045a2d6f5a2,16f6070a-09f2-41e7-bbc6-5afc01d47148.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0167normal,Copy Number Variation,Gene Level Copy Number,"2b3b912d-075c-4c41-912f-b55e176a3be7,bad7b88a-b991-484e-8117-df1306fa4d37","TCGA-GBM.4a91d2b3-7ab6-4dde-ad54-08d70c42ae17.gene_level_copy_number.v36.tsv,TCGA-GBM.4a91d2b3-7ab6-4dde-ad54-08d70c42ae17.ascat3.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0167normal,Simple Nucleotide Variation,Masked Somatic Mutation,a92636e4-2e07-42a9-b5c8-446786549326,ab1464fd-2365-40a6-9960-c51e053e48ad.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0168normal,Copy Number Variation,Gene Level Copy Number,"e919437f-8716-4bda-8bd0-7594602c1105,468858a5-5589-4707-a9f4-0846d390bdf5,a61829c4-3f77-462d-9bc3-6ad428cec3b4","TCGA-GBM.e0dee952-25e8-4977-a318-86d53acc23db.gene_level_copy_number.v36.tsv,TCGA-GBM.b5b0cc2c-72fb-480e-b674-335412275759.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.b5b0cc2c-72fb-480e-b674-335412275759.gene_level_copy_number.v36.tsv",3,3
TCGA-06-0168normal,Simple Nucleotide Variation,Masked Somatic Mutation,de358404-0967-4b3c-a13f-4e7ce52395c9,8c1af879-60b5-47ca-a3d2-06fe27e20b56.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0169normal,Copy Number Variation,Gene Level Copy Number,"393a83f2-585f-4e3c-aa73-03a6b8ebda55,04e39836-5351-4fa7-8d47-a3bc70016ea4","TCGA-GBM.078e4ee9-05ec-4da5-b510-449bed8be62c.gene_level_copy_number.v36.tsv,TCGA-GBM.078e4ee9-05ec-4da5-b510-449bed8be62c.ascat3.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0169normal,Simple Nucleotide Variation,Masked Somatic Mutation,549673a1-ffd5-4018-8c3d-1da6cada340e,5ecbb35e-c136-402f-a808-1e2b4386f66c.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0171normal,Copy Number Variation,Gene Level Copy Number,"cf2c215b-c7d6-4483-a41d-215a5f0e4be3,98623c1e-921f-4af4-a093-3fd3380877ab,7b6e60d8-9a99-4ebc-90b0-da87ec15a3c6","TCGA-GBM.3f799bb6-98ea-42dd-b2c4-612185f1cda7.gene_level_copy_number.v36.tsv,TCGA-GBM.3f799bb6-98ea-42dd-b2c4-612185f1cda7.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.6c437c25-69bc-42ca-a070-bafdd5b27089.gene_level_copy_number.v36.tsv",3,3
TCGA-06-0171normal,Simple Nucleotide Variation,Masked Somatic Mutation,"af29cb03-921e-40ff-a81b-55f0a0d25ac5,550e98a3-df48-47a7-8e28-d652ba87f796","39d853e5-70b5-4266-93c0-94c9ce73a68e.wxs.aliquot_ensemble_masked.maf,ca020c97-964e-4839-95e8-9a482ddea495.wxs.aliquot_ensemble_masked.maf",2,2
TCGA-06-0173normal,Copy Number Variation,Gene Level Copy Number,"4df9cbb9-70dc-414b-89f1-5e1adeff5f7f,66988a94-8285-4d5e-9df7-2a3199f57f76","TCGA-GBM.1082e494-5cf0-4988-8430-9874a332fe6f.gene_level_copy_number.v36.tsv,TCGA-GBM.1082e494-5cf0-4988-8430-9874a332fe6f.ascat3.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0173normal,Simple Nucleotide Variation,Masked Somatic Mutation,14df9543-c061-4b33-aa2e-280cce4fe511,9a67eddc-6bf5-44c7-b38a-b9a34acb0ee4.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0174normal,Copy Number Variation,Gene Level Copy Number,"93461b96-28dc-4301-9e44-c4ddced11e7d,644299fb-de40-45ca-bcc5-0e40c5f32d46","TCGA-GBM.e56f8684-9fcf-4a36-b508-920be32d8d6b.ascat3.gene_level_copy_number.v36.tsv,TCGA-GBM.e56f8684-9fcf-4a36-b508-920be32d8d6b.gene_level_copy_number.v36.tsv",2,2
TCGA-06-0174normal,Simple Nucleotide Variation,Masked Somatic Mutation,4b53a053-6f6f-4af2-a1ef-24f78cf00bd6,78ebc82e-72cd-4c52-87b8-908e35406689.wxs.aliquot_ensemble_masked.maf,1,1
TCGA-06-0178normal,Copy Number Variation,Gene Level Copy Number,c6d3183c-244c-4174-88e2-dfb2ed7aded2,TCGA-GBM.91553ae1-e549-4e28-9da2-ad0e48e15a31.gene_level_copy_number.v36.tsv,1,1
